ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status
RIDE-80404,Bike-4306,admin,East_Terminal,North_Market,2026/30/05 15:35,2026/30/05 15:45,-5.3,-0.56km,Unvalidated
RIDE-84122,BiKe-4028,tourist,Downtown_Plaza,,2026/07/04 15:35,2026/07/04 14:03,-86.4,-13.09km,Unvalidated
RIDE-15604,bike-W1,tourist,University,Tech_District,2025/07/10 15:35,2025/07/10 16:03,20.9,6.0 ,Unvalidated
RIDE-80707,BiKe-2850,vip,East_Terminal,North_Market,20/08/2025 15:35,20/08/2025 15:24,,-3.46km,Unvalidated
RIDE-80235,BiKe-3041,member,West_End,River_Park,10-04-2026 15:35,10-04-2026 15:27,,0.55km,Unvalidated
RIDE-34112,BIkE-23 0,admin,Univ ersity,Ri ver_Park,1 2-07-2025 15:35,12-07-2025 14:07,92.3,17.74km,Unvalidated
RIDE-58229,BiKe-2322,vip,City_Hall,South_Gardens,2026-02-07 15:35,2026-02-07 15:24,7.1,1.21km,Unvalidated
RIDE-53841,bIKE-Y0,c asual,Cit y_Hall,Tec h  _ District,2025-08-08 15 :35,2025-08   -08 16:04,- 27.3,-5.62 ,Unvalidated
RIDE-606  74,BIkE-2887,member, Central_ St  ation,Tech_District,19-07-2025 15:35,19- 07-  2025 13:54,95.9,11 . 98 ,Unvalidated
RIDE-79504,bike-1769,admin,West_End,River_Park,25/01/2026 15:35,25/01/2026 15:13,,-5.83 ,Unvalidated
RIDE-68196,bike-4569,maybe,University,West_End,01-08-2025 15:35,01-08-2025 15:10,-29.4,-17.1km,Unvalidated
 RID E-50696,,touRist,Down to wn_Plaza,East_Termin al,13-03-2026 15:35,1 3-03- 2026  15:45,16.2, 3. 18km,Unvalidated
RIDE-74111,BIKE-E8,vip,West_End,East_Terminal,13/09/2025 15:35,13/09/2025 15:31,11.4,1.18 ,Unvalidated
RIDE-87622,,casual,E}};,uLCJiQ,29-09-2025 15:35,29-09-2025 15:21,-7.1,-2.74km,Unvalidated
RIDE-35972,BIkE-3172,tourist,West_End,Central_Station,2025/11/29 15:35,2025/11/29 15:59,-23.9,-5.59 ,Unvalidated
RIDE-68158,BIkE-596,robot,Tech_District,North_Market,2025/09/14 15:35,2025/09/14 16:25,-51.1,-8.27 ,Unvalidated
RIDE-19994,BIkE-4169,casual,City_Hall,University,24/01/2026 15:35,24/01/2026 15:42,14.9,2.95 ,Unvalidated
RIDE-33871,BIKE-G2,vip,Downtown_Plaza,South_Gardens,2026/10/04 15:35,2026/10/04 15:21,-5.8,-3.03 ,Unvalidated
RIDE-29504,Bike-1645,robot,Tech_District,West_End,2025/09/14 15:35,2025/09/14 18:09,-157.2,-19.17 ,Unvalidated
RIDE-90564,BIKE-339,member,University,Central_Station,2026/26/01 15:35,2026/26/01 14:33,58.4,6.15 ,Unvalidated
RIDE-53749,BIKE-1455,vip,,Downtown_Plaza,2025/13/10 15:35,2025/13/10 13:42,109.4,11.2 ,Unvalidated
RIDE-27100,BIKE-4977,admin,Downtown_Pl aza,T ech_District,03- 11-2025 15:35,03-11-2025 15:43,-12.4,-1.95 ,Unvalidated
RIDE-89913,BIkE-1920,robot,o,3WGP,21/04/2026 15:35,21/04/2026 15:54,-12.5,-10.64km,Unvalidated
RIDE-33020,Bike-505,robot,Tech_District,River_Park,01-01-2026 15:35,01-01-2026 14:38,-47.6,-18.67 ,Unvalidated
RIDE-60073,BIKE-840,maybe,River_Park,West_End,14-08-2025 15:35,14-08-2025 15:33,-4.0,-2.48km,Unvalidated
RIDE-75519,Bike-3349,vip,,Central_Station,2026/04/11 15:35,2026/04/11 16:06,-37.5,-4.24km,Unvalidated
RIDE-19545,BIkE-2022,admin,,Downtown_Plaza,24-01-2026 15:35,24-01-2026 15:06,-29.2,-15.25km,Unvalidated
RIDE-8370,,maybe,University,River_Park,2025/06/15 15:35,2025/06/15 15:58,-29.9,-4.83 ,Unvalidated
RIDE-28649,bIKE-1623,member,Tech_District,Tech_District,2025/07/17 15:35,2025/07/17 16:51,-75.7,-19.54 ,Unvalidated
R IDE-65721,,robot,South_Gardens,Cit y_Hall, 2026/1 5/02 15:35,20  26/15/02 15:51,-23.4,-5.25km,Unvalidated
RIDE-9218,BIkE-4729,robot,South_Gardens,River_Park,2025/29/11 15:35,2025/29/11 14:57,-33.6,-16.25km,Unvalidated
RIDE-27829,BiKe-P6,casual,Tech_District,Tech_District,30-06-2025 15:35,30-06-2025 13:35,119.6,18.56km,Unvalidated
RIDE-28853,bIKE-3900,casual,North_Market,University,2025-10-19 15:35,2025-10-19 16:55,88.8,11.31km,Unvalidated
RIDE-34262,bike-3407,maybe,Central_Station,East_Terminal,18/11/2025 15:35,18/11/2025 12:55,164.1,16.52km,Unvalidated
RIDE-36734,BiKe-Z7,VIp,Central_Station,City_Hall,2026-04-18 15:35,2026-04-18 15:55,24.8,3.09km,Unvalidated
RIDE-89419,Bike-855,adMin,Tech_District,North_Market,14-02-2026 15:35,14-02-2026 15:42,-11.6,-3.71 ,Unvalidated
RIDE-7885,BiKe-852,member,Central_Station,West_End,2026/03/09 15:35,2026/03/09 18:47,186.6,19.07km,Unvalidated
RIDE-64505,BIkE-4791,casual,University,South_Gardens,2026/21/04 15:35,2026/21/04 16:20,44.6,11.9 ,Unvalidated
RIDE-92899,Bike-1936,cASuaL,,Central_Station,2025/24/08 15:35,2025/24/08 14:27,63.3,19.05 ,Unvalidated
RIDE-32680,BiKe-276,robot,West_End,Tech_District,2025/05/08 15:35,2025/05/08 17:08,83.8,10.57km,Unvalidated
RIDE-19835,BIKE-1331,robot,CITY_HALL,DOWNTOWN_PLAZA,2026/13/03 15:35,2026/13/03 15:49,-4.9,-1.33km,Unvalidated
RIDE-9711,Bike-4684,admin,North_Market,,2026/01/04 15:35,2026/01/04 15:01,-31.4,-16.22km,Unvalidated
RIDE-93494,bike-3147,robot,CITY_HALL,SOUTH_GARDENS,2026/04/11 15:35,2026/04/11 15:31,2.5,1.15km,Unvalidated
RIDE-95537,BiKe-1787,admin,k,Ynf,2025/08/06 15:35,2025/08/06 16:00,25.7,4.0km,Unvalidated
RIDE-17583,BIKE-2775,robot,South_Gardens,West_End,2026/15/05 15:35,2026/15/05 15:41,-1.1,-0.56km,Unvalidated
RIDE-85866,BIkE-752,vip,University,River_Park,2025-10-09 15:35,2025-10-09 15:44,,2.08km,Unvalidated
RIDE-90272,BIKE-G1,maybe,,West_End,19/03/2026 15:35,19/03/2026 16:09,-28.1,-8.73km,Unvalidated
RIDE-73592,,maybe,TECH_DISTRICT,EAST_TERMINAL,2025/08/07 15:35,2025/08/07 16:37,-70.9,-10.69 ,Unvalidated
RIDE-66102,BIkE-3690,RoBOT,Central_Station,North_Market,2026/12/03 15:35,2026/12/03 15:23,15.7,3.25km,Unvalidated
RIDE-60284,,robo t,,North_Market,202 5/24 /11 15:35,202 5/ 24/11  15:36,2. 6,0.26km,Unvalidated
RIDE-96748,BIkE-321,casual,Tech_District,West_End,2025-08-21 15:35,2025-08-21 15:50,7.3,6.5 ,Unvalidated
RIDE-96296,bike-4956,vip,River_Park,Downtown_Plaza,2025/07/08 15:35,2025/07/08 16:59,81.2,10.23km,Unvalidated
RIDE-88354,,admin,University,University,12/11/2025 15:35,12/11/2025 12:55,-158.8,-17.53 ,Unvalidated
RIDE-14841,BiKe-Y5,casual,Tech_District,River_Park,2025/12/13 15:35,2025/12/13 15:02,-33.9,-8.28 ,Unvalidated
RIDE-72780,BiKe-K5,MEMbER,North_Market,North_Market,07/09/2025 15:35,07/09/2025 15:43,10.4,4.34km,Unvalidated
RIDE-41667,Bike-2626,robot,South_Gardens,University,2025/08/12 15:35,2025/08/12 14:42,46.6,11.46 ,Unvalidated
RIDE-50038,bike-2869,robot,South_Gardens,West_End,14/06/2025 15:35,14/06/2025 14:35,-58.8,-7.61km,Unvalidated
RIDE-22651,Bike-1679,member,North_Market,North_Market,2025/27/08 15:35,2025/27/08 16:58,90.5,13.71km,Unvalidated
RIDE-34524,Bike-4207,adMiN,Tech_District,South_Gardens,2025/12/22 15:35,2025/12/22 15:37,,-0.86km,Unvalidated
RIDE-94289,BiKe-1325,MAyBE,River_Park,River_Park,2026-05-06 15:35,2026-05-06 15:45,4.8,0.72 ,Unvalidated
RIDE-41355,Bike-319,AdMiN,Downtown_Plaza,University,2026/22/01 15:35,2026/22/01 15:08,-37.0,-5.69km,Unvalidated
RIDE-20915,,admin,RIVER_PARK,WEST_END,2025/12/09 15:35,2025/12/09 15:13,20.0,11.55km,Unvalidated
RIDE-54038,BIkE-3769,member,North_Market,South_Gardens,2026/12/01 15:35,2026/12/01 15:33,2.1,1.35 ,Unvalidated
RIDE-25757,,casual,University,West_End,2025/06/11 15:35,2025/06/11 17:41,131.0,19.94km,Unvalidated
RIDE-8135,bIKE-1231,casual,UNIVERSITY,CENTRAL_STATION,2025/09/01 15:35,2025/09/01 14:13,84.2,19.47 ,Unvalidated
RIDE-21653,BIkE-2553,tourist,West_End,West_End,2025/11/25 15:35,2025/11/25 13:20,-137.7,-16.16 ,Unvalidated
RIDE-65476,bIKE-4520,vip,|u6qxV1.,T8^s_i,17/06/2025 15:35,17/06/2025 14:40,-65.8,-12.73 ,Unvalidated
RIDE-31567,Bike-1606,tourist,Tech_District,South_Gardens,2025/08/27 15:35,2025/08/27 16:17,35.8,8.09km,Unvalidated
RIDE-70378,bIKE-550,membER,River_Park,East_Terminal,2026/04/01 15:35,2026/04/01 15:12,13.3,3.91 ,Unvalidated
RIDE-79596,Bike-2528,MAybe,Tech_District,University,2025-07-24 15:35,2025-07-24 15:04,-26.4,-3.98 ,Unvalidated
RIDE-27264,BiKe-A4,vip,SOUTH_GARDENS,TECH_DISTRICT,2025-07-04 15:35,2025-07-04 15:26,6.5,1.04km,Unvalidated
RIDE- 90288,bike-1608,member,6@zMC1xh}<,Br/_,2026-03-30 15:35,202 6-03-30 16:26,46 .0,14.45 ,Unvalidated
RIDE-68024,BIkE-1112,admin,Central_Station,,2026/18/03 15:35,2026/18/03 12:43,170.1,17.12km,Unvalidated
RIDE-24933,bIKE-2386,casual,University,Downtown_Plaza,2025/06/19 15:35,2025/06/19 16:27,47.1,7.18km,Unvalidated
RIDE-93384,BIkE-A1,robot,Central_Station,University,23/06/2025 15:35,23/06/2025 15:02,39.8,16.34km,Unvalidated
RIDE-9602,bIKE-A0,tourist,CITY_HALL,UNIVERSITY,24/08/2025 15:35,24/08/2025 15:04,-39.5,-12.1 ,Unvalidated
RIDE-83167,,robot,East_Terminal,Tech_District,2025/07/16 15:35,2025/07/16 14:15,76.4,8.57km,Unvalidated
RIDE-77348,,member,North_Market,,04-06-2026 15:35,04-06-2026 14:47,-39.4,-12.97 ,Unvalidated
RIDE-76052,bike-2707,maybe,River_Park,Tech_District,2025-12-14 15:35,2025-12-14 17:05,-91.7,-9.63 ,Unvalidated
RIDE-39351,BIkE-2331,MEMbER,South_Gardens,University,28/08/2025 15:35,28/08/2025 16:23,41.8,12.16km,Unvalidated
RIDE-73853,bIKE-1416,casual,,City_Hall,18/10/2025 15:35,18/10/2025 16:20,-50.5,-10.6km,Unvalidated
RIDE-58732,BIkE-1016,maybe,East_Terminal,River_Park,13/03/2026 15:35,13/03/2026 17:26,-114.5,-14.5km,Unvalidated
RIDE-3486,BIKE-1931,admin,_2gbG,3vj^_x5Z,2025-12-21 15:35,2025-12-21 17:30,122.8,16.91 ,Unvalidated
RIDE-26093,Bike-1290,casual,Downtown_Plaza,,14-07-2025 15:35,14-07-2025 14:21,74.3,10.54km,Unvalidated
RIDE-32980,BiKe-2168,robot,Central_Station,Downtown_Plaza,2025/11/11 15:35,2025/11/11 17:40,,-14.16km,Unvalidated
RIDE-92258,BIkE-1628,vip,University,West_End,2025/07/11 15:35,2025/07/11 13:33,123.6,15.46km,Unvalidated
RIDE-70235,bike-540,maybe,Central_Station,University,2025-08-25 15:35,2025-08-25 17:05,-94.6,-14.28km,Unvalidated
RIDE-69774,,admin,North_Market,Tech_District,2025/17/07 15:35,2025/17/07 15:24,11.9,5.26km,Unvalidated
RIDE-51401,,robOT,West_End,North_Market,17-12-2025 15:35,17-12-2025 14:30,-58.1,-10.23 ,Unvalidated
RIDE-81506,bike-X1,admin,Central_Station,South_Gardens,2026-05-03 15:35,2026-05-03 17:44,132.8,18.71 ,Unvalidated
RIDE-46813,,tourist,WEST_END,DOWNTOWN_PLAZA,2026-03-04 15:35,2026-03-04 15:11,22.7,10.15km,Unvalidated
RIDE-11427,,maybe,East_Terminal,East_Terminal,2025/11/16 15:35,2025/11/16 14:55,-35.0,-17.24 ,Unvalidated
 RIDE-71066,BIKE- 2963,robot,WsF,\y;3G,03/11/2025 15:35,03/ 11/2025 15:37,2.6,1.7km,Unvalidated
RIDE-84353,bIKE-I0,vip,Central_Station,University,20-05-2026 15:35,20-05-2026 16:08,-23.6,-8.51 ,Unvalidated
RIDE-92587,BIKE-H4,maybe,CENTRAL_STATION,,14-05-2026 15:35,14-05-2026 15:32,-4.3,-0.54 ,Unvalidated
RIDE-4971,BIKE-176,casual,University,Downtown_Plaza,2026-04-17 15:35,2026-04-17 13:11,-150.8,-18.85km,Unvalidated
RIDE-3122,,robot,CITY_HALL,TECH_DISTRICT,23-08-2025 15:35,23-08-2025 15:31,0.1,0.02 ,Unvalidated
RIDE-10818,BIkE-3538,robot,South_Gardens,East_Terminal,10/06/2025 15:35,10/06/2025 16:54,75.7,13.65km,Unvalidated
RIDE-71990,bIKE-1353,admin,Tech_District,,2026-06-02 15:35,2026-06-02 16:16,-51.5,-17.31km,Unvalidated
RIDE-59958,Bike-3686,robot,F[s-Lf4,,21-08-2025 15:35,21-08-2025 15:53,-9.4,-2.91 ,Unvalidated
RIDE-5673,BIKE-1718,vip,West_End,River_Park,2025/11/10 15:35,2025/11/10 14:00,,17.94 ,Unvalidated
RIDE-27781,Bike-G6,RoBOt,West_End,City_Hall,2025-10-14 15:35,2025-10-14 14:09,-94.9,-17.04 ,Unvalidated
RIDE-75927,BIKE-3982,maybe,South_Gardens,South_Gardens,20/01/2026 15:35,20/01/2026 14:25,79.7,8.98 ,Unvalidated
R I DE-91423,,member,Tech_District,North _Market,2025/ 12/20 15:35,2025/ 1 2/20   16:15,,-1   2.37 ,Unvalidated
RIDE-71333,BiKe-2768,tourist,East_Terminal,City_Hall,17/07/2025 15:35,17/07/2025 13:53,-103.4,-11.93km,Unvalidated
RIDE-88878,bIKE-3093,robot,West_End,River_Park,2026/06/04 15:35,2026/06/04 16:32,65.1,15.89 ,Unvalidated
RIDE-41636,Bike-1508,robot,ezwv,,2026/04/10 15:35,2026/04/10 15:29,-15.2,-7.99km,Unvalidated
RIDE-98155,BIkE-4275,CasuAl,East_Terminal,University,25-04-2026 15:35,25-04-2026 15:19,,13.88 ,Unvalidated
RIDE-71749,BIKE-741,robot,South_Gardens,City_Hall,2025/15/11 15:35,2025/15/11 15:45,14.8,5.9km,Unvalidated
RIDE-14249,BIKE-1728,admin,DOWNTOWN_PLAZA,NORTH_MARKET,2025/11/12 15:35,2025/11/12 14:39,-66.9,-7.59 ,Unvalidated
RIDE-96816,BiKe-4492,robot,West_End,North_Market,16-08-2025 15:35,16-08-2025 13:49,-97.6,-11.99 ,Unvalidated
RIDE-33796,BIkE-4699,admin,Sout h_Gardens,Centra l_ S t ation,2025-11-13 15:35,2025-11-13 14:25,68 .9, 10. 9 ,Unvalidated
RIDE-92655,Bike-824,maybe,North_Market,West_End,16-03-2026 15:35,16-03-2026 15:04,37.9,11.98 ,Unvalidated
RIDE-90119,bike-1831,casual,South_Gardens,,30/05/2026 15:35,30/05/2026 14:28,77.6,10.0 ,Unvalidated
RIDE-35575,BIKE-2391,casual,Downtown_Plaza,South_Gardens,18-12-2025 15:35,18-12-2025 15:00,30.0,7.78km,Unvalidated
RIDE-14932,BIkE-3503,tourist,,University,28/09/2025 15:35,28/09/2025 15:21,,5.08km,Unvalidated
RIDE-87746,BIKE-980,rOboT,Central_Station,South_Gardens,2025/13/09 15:35,2025/13/09 14:28,-74.4,-12.29km,Unvalidated
RIDE-23975,BIKE-1825,member,,Tech_District,2025/08/13 15:35,2025/08/13 17:10,89.8,17.18km,Unvalidated
RIDE-1133,BiKe-1076,robot,River_Park,North_Market,25-12-2025 15:35,25-12-2025 16:11,-44.3,-7.72 ,Unvalidated
RIDE-28794,BIKE-445,member,Downtown_Plaza,Tech_District,2025-07-01 15:35,2025-07-01 13:54,-107.2,-11.7 ,Unvalidated
RIDE-27255,BiKe-4979,casual,City_Hall,,2026/13/04 15:35,2026/13/04 15:33,-2.1,-1.76km,Unvalidated
RIDE-18617,BiKe-2173,robot,East_Terminal,River_Park,2026/06/06 15:35,2026/06/06 14:17,-73.2,-8.67km,Unvalidated
RIDE-8 6015,,MAYbE,West_End,Tech_District,18-05-2026 15:35,18-05- 2026 15:45,-8  .0,-1 .06 ,Unvalidated
RIDE-20117,BIkE-3676,tourist,Downtown_Plaza,University,2026/05/14 15:35,2026/05/14 14:22,63.3,16.28km,Unvalidated
RIDE-45496,Bike-J9,casual,Central_Station,University,07/11/2025 15:35,07/11/2025 13:50,-97.4,-12.28 ,Unvalidated
RIDE-99629,BIkE-2686,admin,West_End,City_Hall,2026/03/03 15:35,2026/03/03 15:40,-2.0,-0.74 ,Unvalidated
RIDE-10627,BIKE-2384,maybe,City_Hall,North_Market,2025-11-29 15:35,2025-11-29 15:23,3.9,0.99km,Unvalidated
RIDE-71050,bike-4530,may be,\F@.c\,W\i`Hl<1/OP,02/0 2/2026 15:35, 02/02/2026 16:02,-35.9,-15. 53km,Unvalidated
RIDE-59754,BiKe-4734,casual,City_Hall,North_Market,2026-04-27 15:35,2026-04-27 13:31,-120.7,-15.23km,Unvalidated
RIDE-45838,BIkE-3584,robot,East_Terminal,City_Hall,13/06/2025 15:35,13/06/2025 14:20,85.8,14.48km,Unvalidated
RIDE-48184,bike-3713,tourist,South_Gardens,Central_Station,19-07-2025 15:35,19-07-2025 13:53,101.8,15.69 ,Unvalidated
RIDE-45238,BiKe-4432,admin,City_Hall,Tech_District,2026/21/05 15:35,2026/21/05 16:42,,-16.66 ,Unvalidated
RIDE-67956,Bike-771,tourist,,East_Terminal,23/05/2026 15:35,23/05/2026 15:23,-8.9,-3.13 ,Unvalidated
RIDE-87569,BiKe-3053,admin,West_End,Downtown_Plaza,2025/20/06 15:35,2025/20/06 14:13,-73.3,-16.21km,Unvalidated
RIDE-57112,Bike-2208,robot,North_Market,River_Park,06/04/2026 15:35,06/04/2026 16:32,-49.7,-5.07km,Unvalidated
RIDE-33403,BIkE-3151,robot,City_Hall,River_Park,2026-02-01 15:35,2026-02-01 13:45,108.2,14.58 ,Unvalidated
RIDE-20902,BiKe-2803,tourist,,City_Hall,2025/11/30 15:35,2025/11/30 14:34,,19.99km,Unvalidated
RIDE-54692,,maybe,Tech_District,,2025/08/11 15:35,2025/08/11 16:31,56.6,6.39km,Unvalidated
RIDE-21485,Bike-4275,tourist,University,Tech_District,2026-01-07 15:35,2026-01-07 17:17,102.7,15.68 ,Unvalidated
RIDE-54164,BIkE-2024,ToUrist,ACrj}zk,VA@,09-07-2025 15:35,09-07-2025 15:07,-25.6,-5.12 ,Unvalidated
RIDE-9399,BIkE-1389,robot,e5,c.E`d]=___O?L,2026/01/28 15:35,2026/01/28 14:47,-49.8,-7.19km,Unvalidated
RIDE-23327,BIkE-4535,member,SOUTH_GARDENS,NORTH_MARKET,2025/12/06 15:35,2025/12/06 15:28,-12.1,-2.97 ,Unvalidated
RIDE-27094,BIkE-2941,robot,East_Terminal,Downtown_Plaza,2025/09/27 15:35,2025/09/27 18:23,-158.0,-16.68 ,Unvalidated
RIDE-91965,bIKE-J4,casual,West_End,University,2025-06-10 15:35,2025-06-10 15:07,20.3,4.33km,Unvalidated
RIDE-76591,BIkE-C6,admin,North_Market,Tech_District,15/10/2025 15:35,15/10/2025 13:55,-94.2,-12.26km,Unvalidated
RIDE-54252,BIkE-3104,vip,North_Market,East_Terminal,2025/07/16 15:35,2025/07/16 16:07,24.4,3.16km,Unvalidated
RIDE-88459,BIkE-1625,casual,City_Hall,East_Terminal,2026/28/02 15:35,2026/28/02 17:33,,-20.0km,Unvalidated
RIDE-14672,Bike-4863,member,North_Market,Downtown_Plaza,2025-07-18 15:35,2025-07-18 14:36,51.9,10.76km,Unvalidated
RIDE-21595,Bike-349,vip,University,Central_Station,20/12/2025 15:35,20/12/2025 14:07,-79.8,-9.3km,Unvalidated
RIDE-56 838,BIk E-N6,casual,,,11/09/2025 15 : 35, 11/ 0 9/ 2025 15:38,13 .1,8.77km,Unvalidated
RIDE-46830,BiKe-1100,robot,Downtown_Plaza,South_Gardens,2025/14/06 15:35,2025/14/06 14:55,-34.3,-3.83km,Unvalidated
RIDE-87343,bIKE-2813,member,East_Terminal,Tech_District,17-02-2026 15:35,17-02-2026 13:38,-125.5,-18.78km,Unvalidated
RIDE-13904,BIkE-2254,admin,River_Park,South_Gardens,2026/02/09 15:35,2026/02/09 14:34,-57.4,-6.44km,Unvalidated
RIDE-92952,BIkE-2153,vIp,University,City_Hall,2026/21/01 15:35,2026/21/01 16:34,-52.4,-5.64km,Unvalidated
RIDE-1773,BIKE-972,tourist,Central_Station,Tech_District,2026/03/02 15:35,2026/03/02 16:49,81.3,10.57km,Unvalidated
RIDE-68215,bIKE-141,maYBe,WEST_END,RIVER_PARK,2025/07/04 15:35,2025/07/04 15:43,15.1,3.96km,Unvalidated
RIDE-52372,BIKE-4316,robot,University,City_Hall,2026/26/01 15:35,2026/26/01 16:29,45.7,16.16 ,Unvalidated
RIDE-48511,BiKe-936,casual,East_Terminal,City_Hall,15-07-2025 15:35,15-07-2025 16:46,65.2,15.58km,Unvalidated
RIDE-40752,BIKE-2527,admin,West_End,South_Gardens,2025/10/25 15:35,2025/10/25 15:55,25.2,3.19km,Unvalidated
RIDE-24499,bIKE-T6,vip,DOWNTOWN_PLAZA,RIVER_PARK,10/05/2026 15:35,10/05/2026 16:22,-51.4,-10.98km,Unvalidated
RIDE-74826,BIkE-3154,tourist,Downtown_Plaza,North_Market,2025/10/09 15:35,2025/10/09 14:29,69.3,13.51km,Unvalidated
RIDE-10684,Bike-1359,admin,West_End,South_Gardens,2025-10-16 15:35,2025-10-16 17:04,-89.9,-12.85 ,Unvalidated
RIDE-46237,BIkE-2313,member,East_Terminal,East_Terminal,2025/23/08 15:35,2025/23/08 18:04,150.8,19.07km,Unvalidated
RIDE-84384,Bike-4716,vip,River_Park,West_End,18-01-2026 15:35,18-01-2026 15:08,19.4,2.75km,Unvalidated
RIDE-40784,BIkE-2262,tOuRISt,South_Gardens,River_Park,22-11-2025 15:35,22-11-2025 14:10,-78.4,-8.88km,Unvalidated
RIDE-50146,Bike-L3,admin,University,South_Gardens,2025/20/06 15:35,2025/20/06 15:19,-23.0,-7.19km,Unvalidated
RIDE-28422,BIKE-1493,tourisT,,East_Terminal,2026-04-30 15:35,2026-04-30 15:40,2.4,1.32km,Unvalidated
RIDE-44446,bIKE-2191,m aybe,Un ive rsity,C ity_Hall,18-09-2025 15:35,18-09-2 025 16:42, -63 .6,-10.87 ,Unvalidated
RIDE-11716,Bike-4548,roBOt,Tech_District,,2025/28/10 15:35,2025/28/10 14:37,68.0,10.45km,Unvalidated
RIDE-57896,BIkE-2740,casual,North_Market,City_Hall,29-07-2025 15:35,29-07-2025 16:05,-30.5,-4.07km,Unvalidated
RIDE-81346,bIKE-2683,admin,SOUTH_GARDENS,,12/09/2025 15:35,12/09/2025 16:24,54.2,17.68km,Unvalidated
RIDE-10539,BIkE-1846,member,University,Tech_District,29/10/2025 15:35,29/10/2025 13:36,-120.1,-14.62 ,Unvalidated
RIDE-58124,Bike-1291,maybe,East_Terminal,River_Park,18/10/2025 15:35,18/10/2025 15:44,17.9,9.69 ,Unvalidated
RIDE-48357,bike-2531,maybe,City_Hall,City_Hall,2025-09-01 15:35,2025-09-01 15:18,-22.6,-9.09 ,Unvalidated
RIDE-45844,BiKe-E4,vip,Central_Station,Central_Station,17-12-2025 15:35,17-12-2025 15:59,-15.3,-7.23km,Unvalidated
RIDE-84378,bike-3533,tourist,Central_Station,Downtown_Plaza,2025-10-22 15:35,2025-10-22 15:07,27.4,12.14km,Unvalidated
RIDE-52671,bIKE-3278,robot,City_Hall,Downtown_Plaza,2025-10-18 15:35,2025-10-18 16:34,49.1,6.68 ,Unvalidated
RIDE-97460,BIKE-535,robot,East_Terminal,Central_Station,02/06/2026 15:35,02/06/2026 17:50,-129.9,-17.02km,Unvalidated
RIDE-22798,BIkE-370,maybe,Tech_District,River_Park,2025-07-03 15:35,2025-07-03 15:55,-11.3,-6.51km,Unvalidated
RIDE-60772,,robot,North_Market,Tech_District,15-01-2026 15:35,15-01-2026 15:21,-7.0,-1.18km,Unvalidated
RIDE-19390,bike-533,admin,Downtown_Plaza,Downtown_Plaza,2025/10/24 15:35,2025/10/24 17:54,144.6,18.57km,Unvalidated
RIDE-58872,Bike-4220,casUaL,East_Terminal,Tech_District,2025/11/12 15:35,2025/11/12 15:15,-17.9,-4.5km,Unvalidated
RIDE-54044,Bike-3334,vip,NORTH_MARKET,UNIVERSITY,2025-11-14 15:35,2025-11-14 15:43,-0.4,-0.16km,Unvalidated
RIDE-90810,BiKe-3413,tourist,NHK,N,2025/09/17 15:35,2025/09/17 16:24,,18.72 ,Unvalidated
RIDE-58482,bike-J5,ADmIN,North_Market,West_End,2025/09/29 15:35,2025/09/29 16:41,-58.9,-14.61 ,Unvalidated
RIDE-33443,,tourist,-UG{lF_z`t,2?4]}R/,2026/19/03 15:35,2026/19/03 15:39,1.5,0.27km,Unvalidated
RIDE-98224,Bike-3806,tourist,Downtown_Plaza,,2026-05-31 15:35,2026-05-31 16:02,-23.9,-5.08 ,Unvalidated
RIDE-48767,BIKE-1163,vIP,hg<V8,cTd=1DOz,2025/31/08 15:35,2025/31/08 14:11,-89.9,-18.14km,Unvalidated
RIDE-7570,bIKE-3900,viP,4K-,Z1F1JVXOV8,01-04-2026 15:35,01-04-2026 14:17,81.5,18.17km,Unvalidated
RIDE-80120,BIKE-4849,robot,,West_End,2025-09-05 15:35,2025-09-05 15:19,-23.2,-4.96km,Unvalidated
RIDE-40812,BiKe-4537,admin,Tech_District,City_Hall,28/01/2026 15:35,28/01/2026 14:21,64.8,17.03 ,Unvalidated
RIDE-46286,BiKe-545,tourist,Downtown_Plaza,West_End,12/06/2025 15:35,12/06/2025 13:21,142.5,16.04km,Unvalidated
RID  E-54829,Bike-3374,robot,City_Hall,River_Park,2025/07 /27  15:35,202 5/07/27 15 :56, 27.1,5.48km,Unvalidated
RIDE-59710,Bike-534,vip,UNIVERSITY,TECH_DISTRICT,2025/26/11 15:35,2025/26/11 15:46,6.9,1.15 ,Unvalidated
RIDE-22483,BIkE-183,member,West_End,Central_Station,17/01/2026 15:35,17/01/2026 17:00,,13.42 ,Unvalidated
RIDE-83781,BIKE-3649,RoBoT,West_End,West_End,18/09/2025 15:35,18/09/2025 16:57,,11.7 ,Unvalidated
RIDE-51817,BIKE-4705,vip,South_Gardens,East_Terminal,10-09-2025 15:35,10-09-2025 17:40,-120.4,-19.12 ,Unvalidated
RIDE-18737,Bike-723,member,,WEST_END,2026/03/01 15:35,2026/03/01 13:50,114.8,19.45km,Unvalidated
RIDE-43931,BIkE-4081,tourist,,SOUTH_GARDENS,2026/17/02 15:35,2026/17/02 16:22,-54.6,-15.54 ,Unvalidated
RIDE-9147,BIkE-4994,tourist,West_End,Tech_District,2025/20/12 15:35,2025/20/12 15:19,-14.6,-3.86km,Unvalidated
RIDE-46546,,robot,City_Hall,North_Market,2026/13/05 15:35,2026/13/05 15:25,7.5,4.49km,Unvalidated
