ride_id,bike_id,user_type,start_station,end_station,start_time,end_time,duration_minutes,distance_km,status,status,status,status
RIDE-16386,BIKE-4818,casual,North_Market,South_Gardens,2025-10-16 21:18,2025-10-16 22:09,50.9,6.15,clean,clean,clean,clean
RIDE-16413,BIKE-4632,casual,East_Terminal,University,2025-10-11 21:18,2025-10-11 20:31,51.7,16.29,clean,clean,clean,clean
RIDE-16421,BIKE-3620,tourist,East_Terminal,Tech_District,2025-12-10 21:18,2025-12-10 21:06,16.0,8.59,clean,clean,clean,clean
RIDE-16477,BIKE-1238,tourist,North_Market,West_End,2025-07-06 21:18,2025-07-06 21:48,23.9,4.78,clean,clean,clean,clean
RIDE-16608,BIKE-3463,casual,University,City_Hall,2025-09-09 21:18,2025-09-09 21:20,0.5,0.14,clean,clean,clean,clean
RIDE-16693,BIKE-3641,casual,Central_Station,River_Park,2026-04-22 21:18,2026-04-22 22:32,76.5,12.24,clean,clean,clean,clean
RIDE-16756,BIKE-4762,member,East_Terminal,University,2025-09-02 21:18,2025-09-02 21:37,28.3,4.15,clean,clean,clean,clean
RIDE-16811,BIKE-3058,member,River_Park,East_Terminal,2025-12-30 21:18,2025-12-30 21:00,11.3,2.48,clean,clean,clean,clean
RIDE-16866,BIKE-1760,member,River_Park,University,2025-08-05 21:18,2025-08-05 21:41,14.1,3.7,clean,clean,clean,clean
RIDE-16897,BIKE-4244,casual,City_Hall,North_Market,2025-06-12 21:18,2025-06-12 22:44,89.9,14.36,clean,clean,clean,clean
RIDE-17010,BIKE-4857,tourist,River_Park,North_Market,2026-04-28 21:18,2026-04-28 20:42,36.4,17.93,clean,clean,clean,clean
RIDE-17022,BIKE-3171,member,University,Tech_District,2025-07-31 21:18,2025-07-31 21:31,13.5,4.46,clean,clean,clean,clean
RIDE-17045,BIKE-1827,casual,West_End,City_Hall,2025-07-09 21:18,2025-07-09 20:45,32.7,4.83,clean,clean,clean,clean
RIDE-17061,BIKE-4239,member,East_Terminal,West_End,2025-11-27 21:18,2025-11-27 23:06,101.2,12.31,clean,clean,clean,clean
RIDE-17109,BIKE-2554,tourist,Downtown_Plaza,Central_Station,2025-12-08 21:18,2025-12-08 21:20,0.3,0.03,clean,clean,clean,clean
RIDE-17112,BIKE-4720,member,University,North_Market,2026-04-10 21:18,2026-04-10 21:17,11.6,7.59,clean,clean,clean,clean
RIDE-17129,BIKE-3605,casual,City_Hall,East_Terminal,2026-02-15 21:18,2026-02-15 21:03,7.4,3.65,clean,clean,clean,clean
RIDE-17216,BIKE-1910,casual,Central_Station,East_Terminal,2026-04-29 21:18,2026-04-29 21:34,7.0,0.85,clean,clean,clean,clean
RIDE-17241,BIKE-1648,casual,Central_Station,West_End,2025-09-28 21:18,2025-09-28 21:26,5.7,4.75,clean,clean,clean,clean
RIDE-17418,BIKE-3933,casual,City_Hall,West_End,2026-02-08 21:18,2026-02-08 19:58,71.7,19.03,clean,clean,clean,clean
RIDE-17432,BIKE-4355,casual,Downtown_Plaza,West_End,2026-03-06 21:18,2026-03-06 20:53,23.2,15.78,clean,clean,clean,clean
RIDE-17449,BIKE-2946,tourist,River_Park,Downtown_Plaza,2026-02-03 21:18,2026-02-03 20:32,41.0,18.32,clean,clean,clean,clean
RIDE-17463,BIKE-3913,casual,South_Gardens,West_End,2026-04-02 21:18,2026-04-02 20:38,36.3,8.09,clean,clean,clean,clean
RIDE-17500,BIKE-2841,casual,River_Park,West_End,2026-02-10 21:18,2026-02-10 20:59,10.6,2.03,clean,clean,clean,clean
RIDE-17546,BIKE-2428,member,North_Market,University,2025-07-05 21:18,2025-07-05 20:24,58.0,19.33,clean,clean,clean,clean
RIDE-17562,BIKE-2151,casual,Central_Station,North_Market,2025-07-04 21:18,2025-07-04 21:59,35.3,13.04,clean,clean,clean,clean
RIDE-17627,BIKE-4122,member,Tech_District,Tech_District,2026-04-17 21:18,2026-04-17 21:57,47.0,7.19,clean,clean,clean,clean
RIDE-17690,BIKE-2981,casual,East_Terminal,City_Hall,2025-11-13 21:18,2025-11-13 21:40,19.7,2.24,clean,clean,clean,clean
RIDE-17704,BIKE-2023,member,South_Gardens,Central_Station,2025-12-26 21:18,2025-12-27 00:10,164.0,18.41,clean,clean,clean,clean
RIDE-17728,BIKE-2584,casual,North_Market,North_Market,2025-07-02 21:18,2025-07-02 20:46,27.3,5.94,clean,clean,clean,clean
RIDE-17747,BIKE-4899,casual,North_Market,City_Hall,2025-08-08 21:18,2025-08-08 19:30,114.0,11.74,clean,clean,clean,clean
RIDE-17763,BIKE-4810,casual,City_Hall,Tech_District,2025-09-04 21:18,2025-09-04 21:39,20.9,4.76,clean,clean,clean,clean
RIDE-17859,BIKE-2601,tourist,University,East_Terminal,2026-05-19 21:18,2026-05-19 21:42,19.3,2.81,clean,clean,clean,clean
RIDE-17896,BIKE-2879,casual,University,Central_Station,2026-01-30 21:18,2026-01-30 19:03,129.8,13.37,clean,clean,clean,clean
RIDE-17897,BIKE-3353,casual,River_Park,East_Terminal,2026-01-09 21:18,2026-01-10 00:17,172.1,19.86,clean,clean,clean,clean
RIDE-17908,BIKE-4397,casual,North_Market,Central_Station,2025-06-08 21:18,2025-06-08 21:19,4.8,3.1,clean,clean,clean,clean
RIDE-17918,BIKE-3956,member,Downtown_Plaza,City_Hall,2026-05-18 21:18,2026-05-18 22:07,39.8,8.59,clean,clean,clean,clean
RIDE-17924,BIKE-2919,casual,North_Market,Central_Station,2025-09-06 21:18,2025-09-06 19:40,96.9,17.31,clean,clean,clean,clean
RIDE-17941,BIKE-3574,member,River_Park,Central_Station,2025-10-13 21:18,2025-10-13 20:48,22.0,2.32,clean,clean,clean,clean
RIDE-17972,BIKE-4092,tourist,Tech_District,City_Hall,2026-02-02 21:18,2026-02-02 20:08,76.1,18.86,clean,clean,clean,clean
RIDE-17986,BIKE-1711,casual,South_Gardens,University,2026-02-05 21:18,2026-02-05 18:55,139.7,18.69,clean,clean,clean,clean
RIDE-18007,BIKE-2443,tourist,North_Market,Downtown_Plaza,2026-01-27 21:18,2026-01-27 22:56,97.1,11.92,clean,clean,clean,clean
RIDE-18027,BIKE-3865,tourist,Central_Station,West_End,2025-12-24 21:18,2025-12-24 19:40,91.0,12.26,clean,clean,clean,clean
RIDE-18039,BIKE-3026,casual,South_Gardens,Central_Station,2026-05-31 21:18,2026-05-31 20:53,18.6,10.45,clean,clean,clean,clean
RIDE-18106,BIKE-3785,casual,Tech_District,East_Terminal,2025-06-23 21:18,2025-06-23 21:32,10.0,4.46,clean,clean,clean,clean
RIDE-18157,BIKE-4653,casual,University,South_Gardens,2026-02-20 21:18,2026-02-20 18:52,138.9,14.88,clean,clean,clean,clean
RIDE-18253,BIKE-2505,casual,University,North_Market,2025-07-30 21:18,2025-07-30 20:09,62.6,13.15,clean,clean,clean,clean
RIDE-18265,BIKE-2889,tourist,Downtown_Plaza,River_Park,2025-06-12 21:18,2025-06-12 21:59,32.5,17.17,clean,clean,clean,clean
RIDE-18272,BIKE-2420,member,River_Park,West_End,2026-03-14 21:18,2026-03-14 22:09,42.9,12.28,clean,clean,clean,clean
RIDE-18305,BIKE-2234,member,City_Hall,River_Park,2025-06-15 21:18,2025-06-15 21:25,11.6,1.72,clean,clean,clean,clean
RIDE-18310,BIKE-4422,tourist,University,City_Hall,2025-09-30 21:18,2025-09-30 21:29,15.3,6.89,clean,clean,clean,clean
RIDE-18362,BIKE-1178,member,West_End,East_Terminal,2025-06-22 21:18,2025-06-22 23:30,133.1,13.93,clean,clean,clean,clean
RIDE-18516,BIKE-2576,casual,Tech_District,City_Hall,2026-04-16 21:18,2026-04-16 18:57,143.6,14.7,clean,clean,clean,clean
RIDE-18584,BIKE-4739,tourist,River_Park,West_End,2025-11-03 21:18,2025-11-03 21:00,21.9,8.14,clean,clean,clean,clean
RIDE-18590,BIKE-1762,casual,City_Hall,City_Hall,2025-12-15 21:18,2025-12-15 23:13,119.6,16.91,clean,clean,clean,clean
RIDE-18655,BIKE-4492,member,City_Hall,North_Market,2026-05-11 21:18,2026-05-11 21:52,26.6,9.87,clean,clean,clean,clean
RIDE-18660,BIKE-1658,casual,West_End,Downtown_Plaza,2025-07-16 21:18,2025-07-16 21:37,14.1,1.54,clean,clean,clean,clean
RIDE-18666,BIKE-2229,casual,River_Park,University,2026-02-25 21:18,2026-02-25 21:21,1.1,0.24,clean,clean,clean,clean
RIDE-18755,BIKE-4094,member,Central_Station,North_Market,2026-02-05 21:18,2026-02-06 00:01,163.6,18.57,clean,clean,clean,clean
RIDE-18802,BIKE-3941,member,North_Market,South_Gardens,2025-06-24 21:18,2025-06-24 23:19,122.2,19.49,clean,clean,clean,clean
RIDE-18827,BIKE-3952,member,University,East_Terminal,2026-04-16 21:18,2026-04-16 21:07,21.3,12.04,clean,clean,clean,clean
RIDE-18845,BIKE-2587,tourist,East_Terminal,South_Gardens,2026-01-25 21:18,2026-01-25 21:34,26.9,7.57,clean,clean,clean,clean
RIDE-18861,BIKE-4819,member,Central_Station,West_End,2026-03-04 21:18,2026-03-04 20:57,22.6,3.42,clean,clean,clean,clean
RIDE-18923,BIKE-1527,member,North_Market,South_Gardens,2025-11-27 21:18,2025-11-27 19:14,127.5,17.46,clean,clean,clean,clean
RIDE-18965,BIKE-2791,casual,City_Hall,City_Hall,2026-03-19 21:18,2026-03-19 20:21,59.8,14.25,clean,clean,clean,clean
RIDE-19012,BIKE-3191,member,Central_Station,River_Park,2026-03-20 21:18,2026-03-20 19:01,132.0,15.98,clean,clean,clean,clean
RIDE-19027,BIKE-2803,casual,City_Hall,University,2025-12-29 21:18,2025-12-29 21:28,20.3,8.5,clean,clean,clean,clean
RIDE-19036,BIKE-3138,tourist,South_Gardens,East_Terminal,2025-07-25 21:18,2025-07-25 22:41,76.5,11.33,clean,clean,clean,clean
RIDE-19076,BIKE-3996,member,Central_Station,Downtown_Plaza,2025-08-19 21:18,2025-08-19 21:10,4.2,1.74,clean,clean,clean,clean
RIDE-19145,BIKE-3166,tourist,River_Park,East_Terminal,2025-11-16 21:18,2025-11-16 21:45,37.6,6.82,clean,clean,clean,clean
RIDE-19150,BIKE-3678,member,North_Market,Downtown_Plaza,2025-11-27 21:18,2025-11-27 19:26,107.8,15.4,clean,clean,clean,clean
RIDE-19168,BIKE-1041,casual,Central_Station,East_Terminal,2026-04-16 21:18,2026-04-16 22:29,70.3,7.96,clean,clean,clean,clean
RIDE-19253,BIKE-4039,member,City_Hall,North_Market,2026-06-05 21:18,2026-06-05 19:34,105.8,10.83,clean,clean,clean,clean
RIDE-19263,BIKE-1302,member,City_Hall,Central_Station,2025-08-23 21:18,2025-08-23 20:44,37.5,5.49,clean,clean,clean,clean
RIDE-19266,BIKE-4609,casual,East_Terminal,South_Gardens,2026-06-07 21:18,2026-06-07 21:46,23.3,3.52,clean,clean,clean,clean
RIDE-19277,BIKE-2369,casual,City_Hall,University,2026-02-04 21:18,2026-02-04 20:09,65.8,10.36,clean,clean,clean,clean
RIDE-19304,BIKE-2180,casual,Central_Station,Tech_District,2025-06-25 21:18,2025-06-25 20:38,42.3,5.28,clean,clean,clean,clean
RIDE-19316,BIKE-1843,casual,River_Park,South_Gardens,2025-12-20 21:18,2025-12-20 22:35,67.9,7.72,clean,clean,clean,clean
RIDE-19344,BIKE-3557,member,West_End,River_Park,2026-02-06 21:18,2026-02-06 20:49,20.7,5.19,clean,clean,clean,clean
RIDE-19383,BIKE-2977,member,West_End,Central_Station,2025-07-29 21:18,2025-07-29 20:57,19.6,13.73,clean,clean,clean,clean
RIDE-19389,BIKE-3621,casual,City_Hall,Tech_District,2026-03-13 21:18,2026-03-13 20:54,30.4,3.53,clean,clean,clean,clean
RIDE-19399,BIKE-3257,member,East_Terminal,River_Park,2026-05-14 21:18,2026-05-14 21:12,1.1,0.16,clean,clean,clean,clean
RIDE-19440,BIKE-1407,casual,Central_Station,River_Park,2026-05-22 21:18,2026-05-22 20:42,39.3,4.2,clean,clean,clean,clean
RIDE-19464,BIKE-2626,casual,East_Terminal,Central_Station,2025-06-18 21:18,2025-06-18 21:26,2.1,0.98,clean,clean,clean,clean
RIDE-19483,BIKE-3197,casual,East_Terminal,City_Hall,2026-05-07 21:18,2026-05-07 20:56,22.3,3.9,clean,clean,clean,clean
RIDE-19527,BIKE-4266,member,West_End,University,2026-03-23 21:18,2026-03-23 22:56,95.0,15.7,clean,clean,clean,clean
RIDE-19570,BIKE-1574,casual,River_Park,East_Terminal,2026-01-12 21:18,2026-01-12 21:14,1.9,0.68,clean,clean,clean,clean
RIDE-19589,BIKE-2027,member,South_Gardens,West_End,2026-02-14 21:18,2026-02-14 21:57,34.0,3.69,clean,clean,clean,clean
RIDE-19598,BIKE-4330,casual,Downtown_Plaza,Downtown_Plaza,2026-01-09 21:18,2026-01-09 21:55,47.0,8.67,clean,clean,clean,clean
RIDE-19599,BIKE-1903,member,East_Terminal,Tech_District,2026-01-05 21:18,2026-01-05 21:51,43.0,5.51,clean,clean,clean,clean
RIDE-19677,BIKE-1520,casual,East_Terminal,River_Park,2026-04-12 21:18,2026-04-12 21:41,24.9,16.51,clean,clean,clean,clean
RIDE-19734,BIKE-2061,member,Central_Station,University,2025-07-20 21:18,2025-07-20 23:12,113.6,17.71,clean,clean,clean,clean
RIDE-19744,BIKE-3703,casual,River_Park,City_Hall,2025-06-09 21:18,2025-06-09 21:12,13.3,1.76,clean,clean,clean,clean
RIDE-19752,BIKE-3689,member,South_Gardens,Tech_District,2025-08-19 21:18,2025-08-19 22:39,73.9,16.2,clean,clean,clean,clean
RIDE-19867,BIKE-4849,tourist,West_End,City_Hall,2025-09-13 21:18,2025-09-13 20:28,52.8,16.67,clean,clean,clean,clean
RIDE-19923,BIKE-2495,casual,City_Hall,North_Market,2025-06-10 21:18,2025-06-10 21:22,6.1,2.92,clean,clean,clean,clean
RIDE-19928,BIKE-1225,casual,City_Hall,University,2025-10-29 21:18,2025-10-29 21:21,2.4,1.22,clean,clean,clean,clean
RIDE-19984,BIKE-4957,casual,Downtown_Plaza,West_End,2025-11-09 21:18,2025-11-09 22:42,80.0,15.09,clean,clean,clean,clean
RIDE-20066,BIKE-4646,casual,West_End,South_Gardens,2026-01-08 21:18,2026-01-08 21:19,1.8,0.19,clean,clean,clean,clean
RIDE-20101,BIKE-3101,casual,University,Central_Station,2026-01-02 21:18,2026-01-02 18:45,143.2,17.55,clean,clean,clean,clean
RIDE-20113,BIKE-1964,member,West_End,City_Hall,2026-05-31 21:18,2026-05-31 22:21,71.1,11.49,clean,clean,clean,clean
RIDE-20151,BIKE-3196,member,Central_Station,City_Hall,2026-06-04 21:18,2026-06-04 21:37,27.2,8.11,clean,clean,clean,clean
RIDE-20207,BIKE-4217,casual,East_Terminal,West_End,2025-09-08 21:18,2025-09-08 23:43,136.7,16.24,clean,clean,clean,clean
RIDE-20271,BIKE-4101,casual,Central_Station,South_Gardens,2025-08-01 21:18,2025-08-01 20:32,38.8,5.38,clean,clean,clean,clean
RIDE-20279,BIKE-1771,casual,South_Gardens,City_Hall,2026-06-07 21:18,2026-06-07 19:59,82.5,9.09,clean,clean,clean,clean
RIDE-20347,BIKE-4358,casual,East_Terminal,South_Gardens,2025-11-30 21:18,2025-11-30 19:23,105.7,13.08,clean,clean,clean,clean
RIDE-20374,BIKE-2085,member,Tech_District,River_Park,2025-06-21 21:18,2025-06-21 21:31,16.2,4.19,clean,clean,clean,clean
RIDE-20401,BIKE-3974,casual,East_Terminal,East_Terminal,2025-10-22 21:18,2025-10-22 22:37,82.5,11.88,clean,clean,clean,clean
RIDE-20404,BIKE-4981,member,River_Park,City_Hall,2025-08-05 21:18,2025-08-05 20:52,30.1,19.71,clean,clean,clean,clean
RIDE-20430,BIKE-2598,tourist,Central_Station,East_Terminal,2026-01-31 21:18,2026-01-31 19:45,84.0,9.67,clean,clean,clean,clean
RIDE-20438,BIKE-2314,member,River_Park,Tech_District,2025-08-22 21:18,2025-08-22 22:01,34.7,8.46,clean,clean,clean,clean
RIDE-20440,BIKE-3534,member,South_Gardens,South_Gardens,2026-02-08 21:18,2026-02-08 21:13,9.2,7.04,clean,clean,clean,clean
RIDE-20470,BIKE-4114,casual,City_Hall,Tech_District,2025-11-07 21:18,2025-11-07 21:28,12.4,5.74,clean,clean,clean,clean
RIDE-20635,BIKE-4385,tourist,South_Gardens,Tech_District,2025-07-13 21:18,2025-07-13 20:19,63.3,12.78,clean,clean,clean,clean
RIDE-20756,BIKE-4519,tourist,Central_Station,North_Market,2025-06-19 21:18,2025-06-19 21:02,7.1,1.14,clean,clean,clean,clean
RIDE-20767,BIKE-4352,casual,East_Terminal,University,2026-02-19 21:18,2026-02-19 21:58,36.3,10.94,clean,clean,clean,clean
RIDE-20809,BIKE-3428,tourist,West_End,Tech_District,2025-11-24 21:18,2025-11-24 20:56,22.1,2.62,clean,clean,clean,clean
RIDE-20812,BIKE-4663,tourist,Tech_District,River_Park,2026-03-01 21:18,2026-03-01 20:06,63.0,6.72,clean,clean,clean,clean
RIDE-20817,BIKE-4488,member,University,University,2026-01-18 21:18,2026-01-18 23:38,134.6,18.7,clean,clean,clean,clean
RIDE-20834,BIKE-2680,tourist,East_Terminal,River_Park,2025-07-23 21:18,2025-07-23 21:20,4.5,0.68,clean,clean,clean,clean
RIDE-20925,BIKE-3475,tourist,Downtown_Plaza,North_Market,2026-04-29 21:18,2026-04-29 20:42,37.7,4.74,clean,clean,clean,clean
RIDE-20928,BIKE-3366,tourist,University,University,2025-07-30 21:18,2025-07-30 23:06,109.7,17.23,clean,clean,clean,clean
RIDE-20943,BIKE-3121,casual,South_Gardens,River_Park,2025-11-25 21:18,2025-11-25 19:03,125.9,15.43,clean,clean,clean,clean
RIDE-20964,BIKE-4415,tourist,River_Park,South_Gardens,2025-12-18 21:18,2025-12-18 21:31,21.1,19.82,clean,clean,clean,clean
RIDE-20993,BIKE-3146,casual,West_End,Tech_District,2026-04-13 21:18,2026-04-13 23:05,106.6,16.8,clean,clean,clean,clean
RIDE-21000,BIKE-2352,casual,West_End,West_End,2025-11-16 21:18,2025-11-16 21:55,36.4,10.74,clean,clean,clean,clean
RIDE-21002,BIKE-4143,casual,Downtown_Plaza,Downtown_Plaza,2025-10-30 21:18,2025-10-31 00:34,194.6,19.46,clean,clean,clean,clean
RIDE-21016,BIKE-1294,tourist,Tech_District,City_Hall,2026-03-03 21:18,2026-03-03 22:48,82.4,14.06,clean,clean,clean,clean
RIDE-21098,BIKE-3913,casual,Downtown_Plaza,University,2026-01-14 21:18,2026-01-14 19:38,103.2,17.99,clean,clean,clean,clean
RIDE-21111,BIKE-3886,casual,City_Hall,City_Hall,2025-10-24 21:18,2025-10-24 23:11,118.3,14.2,clean,clean,clean,clean
RIDE-21183,BIKE-3300,member,South_Gardens,West_End,2025-11-30 21:18,2025-11-30 21:12,1.4,0.47,clean,clean,clean,clean
RIDE-21224,BIKE-3429,member,University,Central_Station,2025-11-05 21:18,2025-11-05 20:50,38.0,13.55,clean,clean,clean,clean
RIDE-21235,BIKE-4787,tourist,East_Terminal,West_End,2025-09-11 21:18,2025-09-11 22:29,71.3,15.43,clean,clean,clean,clean
RIDE-21274,BIKE-2929,casual,South_Gardens,West_End,2026-04-11 21:18,2026-04-11 21:25,11.4,3.63,clean,clean,clean,clean
RIDE-21318,BIKE-2635,member,Tech_District,University,2025-07-20 21:18,2025-07-20 20:57,29.2,6.78,clean,clean,clean,clean
RIDE-21377,BIKE-1473,member,South_Gardens,University,2026-04-09 21:18,2026-04-09 20:37,34.5,7.71,clean,clean,clean,clean
RIDE-21384,BIKE-4469,member,Downtown_Plaza,Tech_District,2025-09-09 21:18,2025-09-09 22:20,63.4,16.27,clean,clean,clean,clean
RIDE-21413,BIKE-2226,tourist,Downtown_Plaza,Central_Station,2026-01-24 21:18,2026-01-24 21:28,15.9,7.15,clean,clean,clean,clean
RIDE-21418,BIKE-3328,casual,City_Hall,River_Park,2025-10-05 21:18,2025-10-05 19:58,78.2,14.07,clean,clean,clean,clean
RIDE-21431,BIKE-2831,tourist,West_End,North_Market,2025-06-17 21:18,2025-06-17 20:46,27.1,8.82,clean,clean,clean,clean
RIDE-21433,BIKE-1216,member,South_Gardens,Central_Station,2025-07-25 21:18,2025-07-25 21:53,31.5,8.7,clean,clean,clean,clean
RIDE-21461,BIKE-3569,casual,West_End,South_Gardens,2026-04-22 21:18,2026-04-22 18:36,155.0,19.24,clean,clean,clean,clean
RIDE-21503,BIKE-2167,member,West_End,City_Hall,2025-11-27 21:18,2025-11-27 22:58,93.0,9.62,clean,clean,clean,clean
RIDE-21546,BIKE-4939,tourist,North_Market,University,2026-01-05 21:18,2026-01-05 22:26,60.2,6.81,clean,clean,clean,clean
RIDE-21561,BIKE-4707,tourist,East_Terminal,North_Market,2026-04-07 21:18,2026-04-07 19:34,100.5,13.42,clean,clean,clean,clean
RIDE-21581,BIKE-1625,tourist,River_Park,River_Park,2026-01-03 21:18,2026-01-03 19:33,98.2,16.6,clean,clean,clean,clean
RIDE-21682,BIKE-3406,casual,East_Terminal,East_Terminal,2025-07-08 21:18,2025-07-08 21:42,33.5,7.73,clean,clean,clean,clean
RIDE-21755,BIKE-3460,casual,North_Market,City_Hall,2025-08-18 21:18,2025-08-19 00:02,171.0,18.09,clean,clean,clean,clean
RIDE-21759,BIKE-1568,tourist,River_Park,North_Market,2026-02-13 21:18,2026-02-13 22:09,56.6,8.21,clean,clean,clean,clean
RIDE-21799,BIKE-1407,tourist,River_Park,Downtown_Plaza,2025-06-09 21:18,2025-06-09 20:11,67.4,10.73,clean,clean,clean,clean
RIDE-21859,BIKE-3934,member,West_End,City_Hall,2025-12-02 21:18,2025-12-02 20:25,58.2,11.18,clean,clean,clean,clean
RIDE-21867,BIKE-3885,tourist,City_Hall,Downtown_Plaza,2025-12-11 21:18,2025-12-11 22:59,100.5,16.51,clean,clean,clean,clean
RIDE-21951,BIKE-4008,tourist,North_Market,Central_Station,2025-08-17 21:18,2025-08-17 19:28,100.5,18.22,clean,clean,clean,clean
RIDE-21957,BIKE-1648,member,Tech_District,Central_Station,2026-01-18 21:18,2026-01-18 23:29,134.5,16.53,clean,clean,clean,clean
RIDE-21969,BIKE-3728,tourist,City_Hall,East_Terminal,2025-09-10 21:18,2025-09-10 20:19,60.7,12.66,clean,clean,clean,clean
RIDE-21999,BIKE-4497,casual,Tech_District,West_End,2025-11-22 21:18,2025-11-22 21:39,19.1,2.22,clean,clean,clean,clean
RIDE-22003,BIKE-4277,tourist,River_Park,University,2026-03-24 21:18,2026-03-24 20:36,33.0,7.06,clean,clean,clean,clean
RIDE-22007,BIKE-1299,casual,University,City_Hall,2026-01-21 21:18,2026-01-21 22:44,94.5,18.05,clean,clean,clean,clean
RIDE-22048,BIKE-3819,tourist,Tech_District,North_Market,2025-12-31 21:18,2025-12-31 23:04,109.4,16.13,clean,clean,clean,clean
RIDE-22078,BIKE-3462,tourist,West_End,University,2025-09-28 21:18,2025-09-28 22:55,104.4,12.54,clean,clean,clean,clean
RIDE-22103,BIKE-3960,member,City_Hall,Central_Station,2025-09-07 21:18,2025-09-07 21:12,7.2,1.61,clean,clean,clean,clean
RIDE-22191,BIKE-3845,casual,North_Market,River_Park,2025-06-19 21:18,2025-06-19 21:50,40.1,7.77,clean,clean,clean,clean
RIDE-22314,BIKE-2147,tourist,East_Terminal,East_Terminal,2026-03-19 21:18,2026-03-19 20:54,29.3,9.34,clean,clean,clean,clean
RIDE-22319,BIKE-1979,tourist,West_End,Downtown_Plaza,2025-09-11 21:18,2025-09-11 22:51,94.5,11.7,clean,clean,clean,clean
RIDE-22358,BIKE-4245,tourist,Tech_District,Central_Station,2026-05-26 21:18,2026-05-26 23:28,131.7,18.71,clean,clean,clean,clean
RIDE-22376,BIKE-4642,member,City_Hall,Downtown_Plaza,2026-05-24 21:18,2026-05-24 20:20,51.4,18.0,clean,clean,clean,clean
RIDE-22391,BIKE-2149,tourist,River_Park,West_End,2025-10-07 21:18,2025-10-07 20:22,58.8,18.09,clean,clean,clean,clean
RIDE-22400,BIKE-2301,tourist,South_Gardens,North_Market,2026-06-05 21:18,2026-06-05 21:08,20.1,19.31,clean,clean,clean,clean
RIDE-22421,BIKE-3100,member,University,Downtown_Plaza,2025-11-01 21:18,2025-11-01 21:06,20.9,8.62,clean,clean,clean,clean
RIDE-22454,BIKE-3600,tourist,North_Market,City_Hall,2026-03-31 21:18,2026-03-31 20:48,23.7,7.96,clean,clean,clean,clean
RIDE-22498,BIKE-3793,member,Downtown_Plaza,City_Hall,2026-05-02 21:18,2026-05-02 19:14,127.4,19.13,clean,clean,clean,clean
RIDE-22530,BIKE-2243,casual,River_Park,Central_Station,2025-09-07 21:18,2025-09-07 20:07,71.6,12.01,clean,clean,clean,clean
RIDE-22535,BIKE-4558,casual,South_Gardens,City_Hall,2026-05-30 21:18,2026-05-30 20:30,54.3,8.87,clean,clean,clean,clean
RIDE-22544,BIKE-2286,member,University,West_End,2025-09-13 21:18,2025-09-13 20:33,46.3,5.04,clean,clean,clean,clean
RIDE-22570,BIKE-4611,tourist,Central_Station,South_Gardens,2025-10-18 21:18,2025-10-18 20:37,51.9,5.29,clean,clean,clean,clean
